Edmund_J._Davis	Edmund_J._Davis | description | American lawyer, soldier, and politician && Edmund_J._Davis | instanceOf | human && Edmund_J._Davis | gender | male && Edmund_J._Davis | occupation | military officer && Edmund_J._Davis | occupation | lawyer && Edmund_J._Davis | occupation | judge
David_Scott	David_Scott | description | American engineer, retired U.S. Air Force officer, former test pilot, and former NASA astronaut && David_Scott | instanceOf | human && David_Scott | gender | male && David_Scott | occupation | military officer && David_Scott | occupation | test pilot && David_Scott | occupation | astronaut && David_Scott | occupation | aircraft pilot
Red granite and white marble	
Bryning Lane	
Chiang_Kai-shek	Chiang_Kai-shek | description | Chinese politician and military leader (1887-1975) && Chiang_Kai-shek | instanceOf | human && Chiang_Kai-shek | gender | male && Chiang_Kai-shek | occupation | politician && Chiang_Kai-shek | occupation | military personnel
Andra_(singer)	Andra_(singer) | description | Romanian singer && Andra_(singer) | instanceOf | human && Andra_(singer) | gender | female && Andra_(singer) | occupation | singer
Greeks	Greeks | description | ethnic group native to Greece, Cyprus, Albania, Italy, Turkey, Egypt and, to a lesser extent, other countries surrounding the Mediterranean Sea && Greeks | subClass | European people && Greeks | subClass | inhabitant && Greeks | instanceOf | human population && Greeks | instanceOf | ethnic group
Parti_Pesaka_Bumiputera_Bersatu	Parti_Pesaka_Bumiputera_Bersatu | description | political party in Malaysia && Parti_Pesaka_Bumiputera_Bersatu | instanceOf | political party
Vivendi	Vivendi | description | French media company && Vivendi | instanceOf | media company && Vivendi | instanceOf | business && Vivendi | industry | mass media
Ottoman Army soldiers killed in the Battle of Baku	
Electropop	Electropop | description | genre of electronic and pop music && Electropop | subClass | pop music && Electropop | subClass | electronic music && Electropop | instanceOf | music genre
Uruguay_national_football_team	Uruguay_national_football_team | description | men's national association football team representing Uruguay && Uruguay_national_football_team | subClass | national association football team && Uruguay_national_football_team | instanceOf | national association football team
African_Americans	African_Americans | description | Americans of ancestry from black ethnic groups of Africa && African_Americans | subClass | ethnic community && African_Americans | subClass | Americans && African_Americans | subClass | Black people && African_Americans | subClass | African diaspora in the Americas && African_Americans | instanceOf | ethnic group by residency && African_Americans | instanceOf | ethnic community
Ashgabat	Ashgabat | description | capital city of Turkmenistan && Ashgabat | instanceOf | administrative territorial entity of Turkmenistan && Ashgabat | instanceOf | city && Ashgabat | instanceOf | capital && Ashgabat | instanceOf | first-level administrative country subdivision && Ashgabat | instanceOf | big city && Ashgabat | instanceOf | million city
Soho_Press	Soho_Press | description | New York City-based publisher && Soho_Press | instanceOf | publisher
Secretary_of_State_of_Vermont	Secretary_of_State_of_Vermont | description | constitutional office in Vermont && Secretary_of_State_of_Vermont | subClass | Secretary of State && Secretary_of_State_of_Vermont | instanceOf | position
Live_Nation_Entertainment	Live_Nation_Entertainment | description | American entertainment company && Live_Nation_Entertainment | instanceOf | record label && Live_Nation_Entertainment | instanceOf | entertainment company && Live_Nation_Entertainment | instanceOf | public company
Kashubians	Kashubians | description | ethnic group && Kashubians | subClass | European people && Kashubians | instanceOf | ethnic group
Alpena_County,_Michigan	Alpena_County,_Michigan | description | county in Michigan, United States && Alpena_County,_Michigan | instanceOf | county of Michigan
Sergey_Naryshkin	Sergey_Naryshkin | description | Russian politician && Sergey_Naryshkin | instanceOf | human && Sergey_Naryshkin | gender | male && Sergey_Naryshkin | occupation | politician && Sergey_Naryshkin | occupation | economist && Sergey_Naryshkin | occupation | businessperson && Sergey_Naryshkin | occupation | member of the State Duma
2014-10-28	
Marry_Banilow	
Akita_Prefecture	Akita_Prefecture | description | prefecture of Japan && Akita_Prefecture | instanceOf | prefecture of Japan
1901-03-04	
Building_materials	
Vermont	Vermont | description | state of the United States of America && Vermont | instanceOf | U.S. state
Singapore_dollar	Singapore_dollar | description | official currency of Singapore && Singapore_dollar | instanceOf | currency && Singapore_dollar | instanceOf | dollar
211.0 (kelvins)	
Chrysler_Newport	Chrysler_Newport | description | full-size car && Chrysler_Newport | instanceOf | automobile model series
Port_Melbourne,_Victoria	Port_Melbourne,_Victoria | description | suburb of Melbourne, Victoria, Australia && Port_Melbourne,_Victoria | instanceOf | suburb
Fallujah	Fallujah | description | city in the Iraqi province of Al Anbar && Fallujah | instanceOf | city && Fallujah | instanceOf | big city
32.2	
349206000000.0	
Rona_Fairhead	
Calcio_Catania	Calcio_Catania | description | Italian association football club && Calcio_Catania | instanceOf | association football club && Calcio_Catania | instanceOf | association football team
Gujarat	Gujarat | description | state of India && Gujarat | instanceOf | state of India
135000000.0	
Tamil_language	Tamil_language | description | Dravidian language && Tamil_language | subClass | Tamil languages && Tamil_language | instanceOf | language && Tamil_language | instanceOf | modern language
Mamiffer	Mamiffer | description | American post-rock band && Mamiffer | instanceOf | musical group
Madison_County,_Indiana	Madison_County,_Indiana | description | county in Indiana, United States && Madison_County,_Indiana | instanceOf | county of Indiana
Kerala	Kerala | description | Indian state && Kerala | instanceOf | state of India
Richland_Township,_Madison_County,_Indiana	Richland_Township,_Madison_County,_Indiana | description | township in Madison County, Indiana && Richland_Township,_Madison_County,_Indiana | instanceOf | township of Indiana
Maple_Ridge_Township,_Alpena_County,_Michigan	Maple_Ridge_Township,_Alpena_County,_Michigan | description | township in Alpena County, Michigan && Maple_Ridge_Township,_Alpena_County,_Michigan | instanceOf | township of Michigan
Flemish_Government	Flemish_Government | description | the executive of the Flemish Community and Flemish Region in Belgium && Flemish_Government | instanceOf | community and regional governments
6.7 (kilograms)	
San_Francisco	San_Francisco | description | consolidated city-county in California, United States && San_Francisco | instanceOf | consolidated city-county && San_Francisco | instanceOf | city of the United States && San_Francisco | instanceOf | sanctuary city && San_Francisco | instanceOf | city && San_Francisco | instanceOf | big city && San_Francisco | instanceOf | charter city
03R/21L	
1947-03-13	
Ketchup	Ketchup | description | table condiment usually made of tomatoes && Ketchup | subClass | tomato sauce && Ketchup | subClass | sauce
CRBL	
Manitoba	Manitoba | description | province of Canada && Manitoba | instanceOf | province of Canada
Ellington,_Wisconsin	Ellington,_Wisconsin | description | civil town in Outagamie County, Wisconsin && Ellington,_Wisconsin | instanceOf | civil town of Wisconsin
(66063)_1998_RO1	(66063)_1998_RO1 | description | asteroid && (66063)_1998_RO1 | instanceOf | asteroid
Lafayette_Township,_Madison_County,_Indiana	Lafayette_Township,_Madison_County,_Indiana | description | township in Madison County, Indiana && Lafayette_Township,_Madison_County,_Indiana | instanceOf | township of Indiana
Leni_Robredo	Leni_Robredo | description | 14th Vice President of the Philippines && Leni_Robredo | instanceOf | human && Leni_Robredo | gender | female && Leni_Robredo | occupation | politician && Leni_Robredo | occupation | lawyer && Leni_Robredo | occupation | vice president && Leni_Robredo | occupation | secretary
Georgy_Poltavchenko	Georgy_Poltavchenko | description | Russian politician && Georgy_Poltavchenko | instanceOf | human && Georgy_Poltavchenko | gender | male && Georgy_Poltavchenko | occupation | politician
T._S._Thakur	T._S._Thakur | description | 43rd Chief Justice of India && T._S._Thakur | instanceOf | human && T._S._Thakur | gender | male && T._S._Thakur | occupation | judge
World_War_II	World_War_II | description | global war originating in Europe, 1939–1945 && World_War_II | instanceOf | world war && World_War_II | instanceOf | historical period
Reşadiye	Reşadiye | description | district of Tokat, Turkey && Reşadiye | instanceOf | district of Turkey
North_East_England	North_East_England | description | region of England && North_East_England | instanceOf | region of England && North_East_England | instanceOf | ITL 1 statistical regions of England
Walt_Simonson	Walt_Simonson | description | American comic book writer and artist (born 1946) && Walt_Simonson | instanceOf | human && Walt_Simonson | gender | male && Walt_Simonson | occupation | comics artist && Walt_Simonson | occupation | comics writer
BBC	BBC | description | public service broadcaster of the UK && BBC | instanceOf | business && BBC | industry | journalism && BBC | industry | broadcasting && BBC | industry | media industry && BBC | instanceOf | public broadcaster && BBC | instanceOf | online database && BBC | instanceOf | organization
1865-8784	
1._FC_Köln	1._FC_Köln | description | German association football club && 1._FC_Köln | instanceOf | association football club
Gujarat_Legislative_Assembly	Gujarat_Legislative_Assembly | description | unicameral legislature of the Indian state of Gujarat && Gujarat_Legislative_Assembly | instanceOf | Vidhan Sabha && Gujarat_Legislative_Assembly | instanceOf | unicameral legislature
2.0 (gramPerCubicCentimetres)	
Adam_McQuaid	Adam_McQuaid | description | Canadian ice hockey player && Adam_McQuaid | instanceOf | human && Adam_McQuaid | gender | male && Adam_McQuaid | occupation | ice hockey player
Census-designated_place	Census-designated_place | description | statistical concentration of population defined by the United States Census Bureau && Census-designated_place | subClass | unincorporated community in the United States && Census-designated_place | subClass | statistical territorial entity && Census-designated_place | subClass | census place && Census-designated_place | subClass | human settlement && Census-designated_place | subClass | geographic location
1969-09-01	
Olga_Bondareva	Olga_Bondareva | description | Russian mathematician && Olga_Bondareva | instanceOf | human && Olga_Bondareva | gender | female && Olga_Bondareva | occupation | economist && Olga_Bondareva | occupation | mathematician
Castle_(novel)	Castle_(novel) | description | novel by Garth Nix && Castle_(novel) | instanceOf | literary work
London	London | description | capital and largest city of the United Kingdom && London | instanceOf | metropolis && London | instanceOf | financial centre && London | instanceOf | city && London | instanceOf | million city
Straight-four_engine	Straight-four_engine | description | inline piston engine with four cylinders && Straight-four_engine | subClass | inline engine && Straight-four_engine | instanceOf | engine configuration
René_Goscinny	René_Goscinny | description | French comic book artist and author && René_Goscinny | instanceOf | human && René_Goscinny | gender | male && René_Goscinny | occupation | editor && René_Goscinny | occupation | film director && René_Goscinny | occupation | cartoonist && René_Goscinny | occupation | film producer && René_Goscinny | occupation | writer && René_Goscinny | occupation | screenwriter && René_Goscinny | occupation | children's writer && René_Goscinny | occupation | humorist && René_Goscinny | occupation | editor-in-chief
173.46	
Jamaica	Jamaica | description | island sovereign state in the Caribbean Sea && Jamaica | instanceOf | Commonwealth realm && Jamaica | instanceOf | territorial evolution of the British Empire && Jamaica | instanceOf | island nation && Jamaica | instanceOf | country && Jamaica | instanceOf | sovereign state && Jamaica | instanceOf | archipelagic state
Buzz_Aldrin	Buzz_Aldrin | description | American astronaut && Buzz_Aldrin | instanceOf | human && Buzz_Aldrin | gender | male && Buzz_Aldrin | occupation | air force officer && Buzz_Aldrin | occupation | fighter pilot && Buzz_Aldrin | occupation | astronaut && Buzz_Aldrin | occupation | autobiographer && Buzz_Aldrin | occupation | science fiction writer && Buzz_Aldrin | occupation | engineer && Buzz_Aldrin | occupation | businessperson
Palm_sugar	Palm_sugar | description | sugar extracted from the sap of palm trees && Palm_sugar | subClass | sugar
Espen_Lind	Espen_Lind | description | Norwegian musician, recording artist && Espen_Lind | instanceOf | human && Espen_Lind | gender | male && Espen_Lind | occupation | singer && Espen_Lind | occupation | songwriter && Espen_Lind | occupation | recording artist
Virginia_DeMarce	Virginia_DeMarce | description | American historian && Virginia_DeMarce | instanceOf | human && Virginia_DeMarce | gender | female && Virginia_DeMarce | occupation | historian && Virginia_DeMarce | occupation | author && Virginia_DeMarce | occupation | genealogist && Virginia_DeMarce | occupation | university teacher && Virginia_DeMarce | occupation | writer && Virginia_DeMarce | occupation | science fiction writer && Virginia_DeMarce | occupation | novelist
Newport_Pagnell	Newport_Pagnell | description | town in Buckinghamshire, England && Newport_Pagnell | instanceOf | town && Newport_Pagnell | instanceOf | civil parish
Japanese_people	Japanese_people | description | ethnic group native to Japan && Japanese_people | subClass | Asian people && Japanese_people | instanceOf | ethnic group
Isaac_Rojas	Isaac_Rojas | description | Argentine politician and admiral (1906-1993) && Isaac_Rojas | instanceOf | human && Isaac_Rojas | gender | male && Isaac_Rojas | occupation | politician && Isaac_Rojas | occupation | military personnel
0.0455 (kilometrePerSeconds)	
Scotland_national_under-19_football_team	Scotland_national_under-19_football_team | description | national association football team && Scotland_national_under-19_football_team | instanceOf | national association football team
Cesena	Cesena | description | Italian comune && Cesena | instanceOf | commune of Italy
Linn_County,_Oregon	Linn_County,_Oregon | description | county in Oregon, United States && Linn_County,_Oregon | instanceOf | county of Oregon && Linn_County,_Oregon | instanceOf | Metropolitan Statistical Area
Andalusia	Andalusia | description | autonomous community of Spain && Andalusia | instanceOf | autonomous community of Spain && Andalusia | instanceOf | historical nationality && Andalusia | instanceOf | region of Spain
6-speed manual (Getrag)	
Governor of North Carolina	Governor of North Carolina | description | head of state and of government of the U.S. state of North Carolina && Governor of North Carolina | subClass | governor && Governor of North Carolina | subClass | head of state && Governor of North Carolina | subClass | head of government && Governor of North Carolina | instanceOf | elective office && Governor of North Carolina | instanceOf | position
Take_It_Off!	Take_It_Off! | description | 1988 EP by The Honeymoon Killers && Take_It_Off! | instanceOf | extended play
Peninsula_Campaign	
SAGE_Publications	
1989-07-10	
Spacewatch	Spacewatch | description | University of Arizona project for study of minor planets and comets && Spacewatch | instanceOf | astronomical survey
Dáil_Éireann	Dáil_Éireann | description | lower house of the Oireachtas (Irish parliament) && Dáil_Éireann | instanceOf | lower house && Dáil_Éireann | instanceOf | elected legislative house
877.0	
singer, Reality television judge	
120.0 (inches)	
United States of America	
Dwight_D._Eisenhower	Dwight_D._Eisenhower | description | 34th President of the United States (1953–1961) && Dwight_D._Eisenhower | instanceOf | human && Dwight_D._Eisenhower | gender | male && Dwight_D._Eisenhower | occupation | politician && Dwight_D._Eisenhower | occupation | writer && Dwight_D._Eisenhower | occupation | military officer && Dwight_D._Eisenhower | occupation | statesperson && Dwight_D._Eisenhower | occupation | military personnel
Wilson_Township,_Alpena_County,_Michigan	Wilson_Township,_Alpena_County,_Michigan | description | township in Alpena County, Michigan && Wilson_Township,_Alpena_County,_Michigan | instanceOf | township of Michigan
Annie_Dunne	Annie_Dunne | description | book by Sebastian Barry && Annie_Dunne | instanceOf | literary work
Berlin	Berlin | description | federal state, capital and largest city of Germany && Berlin | instanceOf | seat of government && Berlin | instanceOf | metropolis && Berlin | instanceOf | federal capital && Berlin | instanceOf | federal state of Germany && Berlin | instanceOf | integrated municipality && Berlin | instanceOf | Einheitsgemeinde of Germany && Berlin | instanceOf | Hanseatic city && Berlin | instanceOf | capital && Berlin | instanceOf | urban municipality of Germany && Berlin | instanceOf | town divided by border && Berlin | instanceOf | city-state && Berlin | instanceOf | independent city of Germany
2160.0 (millimetres)	
FC_Spartak_Moscow	FC_Spartak_Moscow | description | Russian association football club in Moscow && FC_Spartak_Moscow | instanceOf | association football club
Parliamentary_group_leader	Parliamentary_group_leader | description | member of parliament who leads a group within it && Parliamentary_group_leader | subClass | member of parliament && Parliamentary_group_leader | instanceOf | position && Parliamentary_group_leader | instanceOf | organization
1853-03-04	
Russia_national_football_B_team	
Salem,_Oregon	Salem,_Oregon | description | city and capital of Oregon, USA && Salem,_Oregon | instanceOf | city of Oregon && Salem,_Oregon | instanceOf | state or insular area capital of the United States && Salem,_Oregon | instanceOf | county seat
New_England_Patriots	New_England_Patriots | description | National Football League franchise in Foxborough, Massachusetts && New_England_Patriots | instanceOf | American football team
1121.0	
Rock_music	Rock_music | description | genre of popular music that originated as "rock and roll" in 1950s United States && Rock_music | subClass | popular music && Rock_music | instanceOf | music genre
Warm (freshly baked) or cold	
President	President | description | Wikimedia disambiguation page && President | instanceOf | Wikimedia disambiguation page
Association Football Club Blackpool	
Don_Tripp	Don_Tripp | description | American politician && Don_Tripp | instanceOf | human && Don_Tripp | gender | male && Don_Tripp | occupation | politician
1964-10-13	
7715100000.0 (kilometres)	
David_Weber	David_Weber | description | American science fiction and fantasy writer && David_Weber | instanceOf | human && David_Weber | gender | male && David_Weber | occupation | novelist && David_Weber | occupation | writer && David_Weber | occupation | science fiction writer && David_Weber | occupation | science fiction author && David_Weber | occupation | fantasy author && David_Weber | occupation | screenwriter
Wärtsilä	Wärtsilä | description | Finnish corporation && Wärtsilä | instanceOf | public company
Sparta_Prague	
V12_engine	V12_engine | description | piston engine with 12 cylinders in vee configuration && V12_engine | subClass | V engine && V12_engine | instanceOf | engine configuration
FC_Dila_Gori	FC_Dila_Gori | description | association football club in Georgia && FC_Dila_Gori | instanceOf | association football club
Italy_national_football_team	Italy_national_football_team | description | men's national association football team representing Italy && Italy_national_football_team | instanceOf | national association football team
Abradab	Abradab | description | Polish rapper, music producer && Abradab | instanceOf | human && Abradab | gender | male && Abradab | occupation | record producer && Abradab | occupation | composer && Abradab | occupation | rapper
E-book	
89.0	
Alan LaVern Bean	
Asser_Levy_Public_Baths	
Standard_Chinese	Standard_Chinese | description | standard form of Chinese and the official language of China && Standard_Chinese | subClass | Beijing Mandarin && Standard_Chinese | instanceOf | technical standard && Standard_Chinese | instanceOf | language && Standard_Chinese | instanceOf | modern language && Standard_Chinese | instanceOf | pluricentric language && Standard_Chinese | instanceOf | standard language
Zamba_(artform)	Zamba_(artform) | description | traditional dance of Argentina. It is a style of Argentine music and Argentine folk dance && Zamba_(artform) | subClass | Hispanic American folk music && Zamba_(artform) | subClass | indigenous American dance && Zamba_(artform) | subClass | Argentinian folk dance && Zamba_(artform) | instanceOf | music genre && Zamba_(artform) | instanceOf | musical form && Zamba_(artform) | instanceOf | music tradition && Zamba_(artform) | instanceOf | type of dance
Giorgos_Kaminis	Giorgos_Kaminis | description | Greek politician && Giorgos_Kaminis | instanceOf | human && Giorgos_Kaminis | gender | male && Giorgos_Kaminis | occupation | university teacher && Giorgos_Kaminis | occupation | politician && Giorgos_Kaminis | occupation | lawyer
Southern_sludge	
1995-09-02	
eng	
Charles_Michel	Charles_Michel | description | Belgian politician, former Prime Minister of Belgium, President of the European Council && Charles_Michel | instanceOf | human && Charles_Michel | gender | male && Charles_Michel | occupation | politician && Charles_Michel | occupation | lawyer
Sphinx-class cruise ship	
City Manager	
Coconut_milk	Coconut_milk | description | liquid that comes from the grated meat of a coconut && Coconut_milk | subClass | plant milk && Coconut_milk | instanceOf | food ingredient
ABI	ABI | description | Wikimedia disambiguation page && ABI | instanceOf | Wikimedia disambiguation page
Alan_Shepard	Alan_Shepard | description | American astronaut && Alan_Shepard | instanceOf | human && Alan_Shepard | gender | male && Alan_Shepard | occupation | naval officer && Alan_Shepard | occupation | astronaut && Alan_Shepard | occupation | aircraft pilot && Alan_Shepard | occupation | entrepreneur
Mayors_of_Atlantic_City,_New_Jersey	Mayors_of_Atlantic_City,_New_Jersey | description | Wikimedia list article && Mayors_of_Atlantic_City,_New_Jersey | instanceOf | Wikimedia list article
Winchester	Winchester | description | city in Hampshire, England && Winchester | instanceOf | city && Winchester | instanceOf | county town && Winchester | instanceOf | unparished area
Kissing_Spell_Records	
Lockheed_AC-130	Lockheed_AC-130 | description | attack aircraft series by Lockheed && Lockheed_AC-130 | subClass | Lockheed C-130 Hercules && Lockheed_AC-130 | subClass | gunship && Lockheed_AC-130 | instanceOf | aircraft family
Swords,_Dublin	Swords,_Dublin | description | county town near Dublin in Ireland && Swords,_Dublin | instanceOf | city
37116.0	
Faroese_language	Faroese_language | description | insular Nordic language spoken as a native language by the people of Faroe Islands && Faroese_language | subClass | West Scandinavian && Faroese_language | instanceOf | language && Faroese_language | instanceOf | modern language
9953.28	
Madeleine_L'Engle	Madeleine_L'Engle | description | American writer 1918-2007 && Madeleine_L'Engle | instanceOf | human && Madeleine_L'Engle | gender | female && Madeleine_L'Engle | occupation | poet && Madeleine_L'Engle | occupation | novelist && Madeleine_L'Engle | occupation | children's writer && Madeleine_L'Engle | occupation | writer && Madeleine_L'Engle | occupation | essayist && Madeleine_L'Engle | occupation | science fiction writer && Madeleine_L'Engle | occupation | librarian
09/27 'Buitenveldertbaan'	
Alexis_Tsipras	Alexis_Tsipras | description | Greek politician && Alexis_Tsipras | instanceOf | human && Alexis_Tsipras | gender | male && Alexis_Tsipras | occupation | politician && Alexis_Tsipras | occupation | statesperson && Alexis_Tsipras | occupation | civil engineer
Anwar_Zaheer_Jamali	Anwar_Zaheer_Jamali | description | 24th Chief Justice of Pakistan && Anwar_Zaheer_Jamali | instanceOf | human && Anwar_Zaheer_Jamali | gender | male && Anwar_Zaheer_Jamali | occupation | judge
Israel	Israel | description | sovereign state in the Middle East && Israel | instanceOf | sovereign state && Israel | instanceOf | Mediterranean country && Israel | instanceOf | country && Israel | instanceOf | geographic region
Georgia_(U.S._state)	Georgia_(U.S._state) | description | state of the United States of America && Georgia_(U.S._state) | instanceOf | U.S. state
Addis_Ababa_Stadium	Addis_Ababa_Stadium | description | football stadium && Addis_Ababa_Stadium | instanceOf | association football venue
Honda_K_engine	Honda_K_engine | description | motor vehicle engine && Honda_K_engine | subClass | reciprocating engine && Honda_K_engine | instanceOf | engine family
3684.0	
Poaceae	Poaceae | description | family of plants && Poaceae | instanceOf | taxon
Dead_Man's_Plack	Dead_Man's_Plack | description | monument to Æthelwald, Ealdorman of East Anglia; located in Longparish, Hampshire, UK && Dead_Man's_Plack | instanceOf | monument
Maeve_Quinlan	Maeve_Quinlan | description | American actress && Maeve_Quinlan | instanceOf | human && Maeve_Quinlan | gender | female && Maeve_Quinlan | occupation | actor && Maeve_Quinlan | occupation | tennis player && Maeve_Quinlan | occupation | television actor && Maeve_Quinlan | occupation | film actor && Maeve_Quinlan | occupation | screenwriter
Metapán, El Salvador	
Russian_Football_National_League	Russian_Football_National_League | description | football tournament && Russian_Football_National_League | instanceOf | association football league && Russian_Football_National_League | instanceOf | association football competition
London_Borough_of_Havering	London_Borough_of_Havering | description | London borough in North East London, England && London_Borough_of_Havering | instanceOf | London borough && London_Borough_of_Havering | instanceOf | unparished area
Hong_Kong	Hong_Kong | description | special administrative region of China && Hong_Kong | instanceOf | special administrative region of China && Hong_Kong | instanceOf | city && Hong_Kong | instanceOf | human settlement && Hong_Kong | instanceOf | metropolitan area && Hong_Kong | instanceOf | big city && Hong_Kong | instanceOf | million city && Hong_Kong | instanceOf | cultural region
Accademia_di_Architettura_di_Mendrisio	Accademia_di_Architettura_di_Mendrisio | description | Swiss school of architecture && Accademia_di_Architettura_di_Mendrisio | instanceOf | university
Paracuellos_de_Jarama	Paracuellos_de_Jarama | description | human settlement in Spain && Paracuellos_de_Jarama | instanceOf | municipality of Spain
Live_at_Roadburn_2008_(Year_of_No_Light_album)	Live_at_Roadburn_2008_(Year_of_No_Light_album) | description | 2009 album by Year of No Light && Live_at_Roadburn_2008_(Year_of_No_Light_album) | instanceOf | album
Bob_McNair	Bob_McNair | description | American businessman && Bob_McNair | instanceOf | human && Bob_McNair | gender | male && Bob_McNair | occupation | philanthropist && Bob_McNair | occupation | businessperson
2368.05 (days)	
Austrian_German	Austrian_German | description | variety of Standard German written and spoken in Austria and North Italy && Austrian_German | subClass | German && Austrian_German | instanceOf | language && Austrian_German | instanceOf | language variety
Roy_D._Chapin,_Jr.	
