Device: cuda
sum_loss: 317.0653381347656
sum_loss: 320.2853698730469
sum_loss: 323.6149597167969
sum_loss: 326.51690673828125
sum_loss: 329.461181640625
sum_loss: 332.181396484375
sum_loss: 335.9658203125
sum_loss: 339.25030517578125
sum_loss: 342.0122985839844
sum_loss: 344.9156188964844
sum_loss: 348.2353515625
sum_loss: 351.47454833984375
sum_loss: 354.7067565917969
sum_loss: 358.3659362792969
sum_loss: 361.7726135253906
sum_loss: 365.3338623046875
sum_loss: 368.93328857421875
sum_loss: 372.77020263671875
sum_loss: 376.13470458984375
sum_loss: 379.8304138183594
sum_loss: 382.9892883300781
sum_loss: 386.498779296875
sum_loss: 389.9613037109375
sum_loss: 393.68316650390625
sum_loss: 396.7066650390625
sum_loss: 399.8092346191406
sum_loss: 403.0458984375
sum_loss: 406.5151062011719
sum_loss: 410.2299499511719
sum_loss: 413.3323669433594
sum_loss: 417.1347351074219
sum_loss: 420.5995788574219
sum_loss: 424.12615966796875
sum_loss: 428.2393798828125
sum_loss: 432.157958984375
sum_loss: 435.9769287109375
sum_loss: 440.5251159667969
sum_loss: 444.3304748535156
sum_loss: 447.97137451171875
sum_loss: 451.2969055175781
sum_loss: 455.8097229003906
sum_loss: 459.56427001953125
sum_loss: 463.75238037109375
sum_loss: 467.4878845214844
sum_loss: 470.6319885253906
sum_loss: 474.2029724121094
sum_loss: 477.76934814453125
sum_loss: 481.4319763183594
sum_loss: 485.0640869140625
sum_loss: 487.7225646972656
sum_loss: 491.4049072265625
sum_loss: 494.7879638671875
sum_loss: 498.1004943847656
sum_loss: 501.376953125
sum_loss: 504.5740661621094
sum_loss: 508.2487487792969
sum_loss: 511.1341857910156
sum_loss: 514.1515502929688
sum_loss: 517.8172607421875
sum_loss: 521.5870361328125
sum_loss: 524.9535522460938
sum_loss: 528.75732421875
sum_loss: 532.4752197265625
sum_loss: 536.650146484375
sum_loss: 541.0487060546875
sum_loss: 544.93212890625
sum_loss: 548.8170776367188
sum_loss: 552.4702758789062
sum_loss: 556.1784057617188
sum_loss: 559.758544921875
sum_loss: 563.3531494140625
sum_loss: 566.9647827148438
sum_loss: 570.8649291992188
sum_loss: 574.4069213867188
sum_loss: 578.0492553710938
sum_loss: 580.9388427734375
sum_loss: 583.911865234375
sum_loss: 587.2161254882812
sum_loss: 590.9507446289062
sum_loss: 594.4630737304688
sum_loss: 597.8817138671875
sum_loss: 601.2870483398438
sum_loss: 605.02783203125
sum_loss: 609.0231323242188
sum_loss: 612.5889282226562
sum_loss: 616.4213256835938
sum_loss: 619.0610961914062
sum_loss: 622.051513671875
sum_loss: 625.4606323242188
sum_loss: 628.7821655273438
sum_loss: 631.928955078125
sum_loss: 634.885498046875
sum_loss: 638.7041625976562
sum_loss: 642.1082763671875
sum_loss: 645.721435546875
sum_loss: 649.17041015625
sum_loss: 652.0433959960938
sum_loss: 655.253173828125
sum_loss: 658.5333251953125
sum_loss: 661.3154907226562
sum_loss: 664.7045288085938
sum_loss: 668.15576171875
sum_loss: 670.9560546875
sum_loss: 674.1962890625
sum_loss: 677.1005249023438
sum_loss: 679.9603881835938
sum_loss: 683.0072021484375
sum_loss: 686.3306884765625
sum_loss: 689.8778686523438
sum_loss: 693.2390747070312
sum_loss: 696.2823486328125
sum_loss: 699.6356201171875
sum_loss: 703.4262084960938
sum_loss: 707.32568359375
sum_loss: 710.9508056640625
sum_loss: 714.0195922851562
sum_loss: 716.9555053710938
sum_loss: 720.1751708984375
sum_loss: 723.8468627929688
sum_loss: 728.0563354492188
sum_loss: 731.9059448242188
sum_loss: 735.6166381835938
sum_loss: 739.170654296875
sum_loss: 742.9432373046875
sum_loss: 746.274658203125
sum_loss: 749.3126220703125
sum_loss: 753.1967163085938
sum_loss: 756.8837280273438
sum_loss: 760.4639282226562
sum_loss: 763.1439819335938
sum_loss: 766.0233154296875
sum_loss: 769.8997802734375
sum_loss: 773.1245727539062
sum_loss: 776.6280517578125
sum_loss: 780.3965454101562
sum_loss: 784.8258666992188
sum_loss: 788.2059326171875
sum_loss: 791.5632934570312
sum_loss: 794.8795166015625
sum_loss: 798.4002685546875
sum_loss: 801.6425170898438
sum_loss: 805.3452758789062
sum_loss: 809.0316162109375
sum_loss: 812.3089599609375
sum_loss: 815.9048461914062
sum_loss: 818.9957885742188
sum_loss: 822.1898803710938
sum_loss: 825.9175415039062
sum_loss: 829.0860595703125
sum_loss: 831.8060913085938
sum_loss: 835.6397094726562
sum_loss: 839.9108276367188
sum_loss: 844.1171875
sum_loss: 847.8229370117188
sum_loss: 850.8004760742188
sum_loss: 854.8365478515625
sum_loss: 858.3538818359375
sum_loss: 861.5830078125
sum_loss: 865.2906494140625
sum_loss: 869.092041015625
sum_loss: 872.5573120117188
sum_loss: 875.5924072265625
sum_loss: 879.3014526367188
sum_loss: 882.7898559570312
sum_loss: 886.639892578125
sum_loss: 889.2721557617188
sum_loss: 892.418701171875
sum_loss: 896.02880859375
sum_loss: 899.8705444335938
sum_loss: 903.818115234375
sum_loss: 907.716064453125
sum_loss: 910.4080810546875
sum_loss: 912.9378051757812
sum_loss: 916.323486328125
sum_loss: 920.003173828125
sum_loss: 923.544189453125
sum_loss: 926.6640014648438
sum_loss: 929.463134765625
sum_loss: 932.4557495117188
sum_loss: 935.3382568359375
sum_loss: 938.6906127929688
sum_loss: 941.8176879882812
sum_loss: 944.8649291992188
sum_loss: 947.9612426757812
sum_loss: 951.0254516601562
sum_loss: 954.8110961914062
sum_loss: 958.299072265625
sum_loss: 962.0849609375
sum_loss: 965.767822265625
sum_loss: 969.4635009765625
sum_loss: 972.709716796875
sum_loss: 976.3375244140625
sum_loss: 979.7354736328125
sum_loss: 982.5679931640625
sum_loss: 985.5823364257812
sum_loss: 988.3812255859375
sum_loss: 990.99365234375
sum_loss: 994.1618041992188
sum_loss: 997.7146606445312
sum_loss: 1001.4918212890625
sum_loss: 1004.644287109375
sum_loss: 1008.0950317382812
sum_loss: 1011.8810424804688
sum_loss: 1015.636474609375
sum_loss: 1018.6378784179688
sum_loss: 1021.7703247070312
sum_loss: 1024.779052734375
sum_loss: 1028.331298828125
sum_loss: 1031.245361328125
sum_loss: 1035.054443359375
sum_loss: 1038.47509765625
sum_loss: 1042.07666015625
sum_loss: 1046.061279296875
sum_loss: 1049.7578125
sum_loss: 1053.185302734375
sum_loss: 1056.3304443359375
sum_loss: 1059.97705078125
sum_loss: 1063.367431640625
sum_loss: 1067.4014892578125
sum_loss: 1071.219970703125
sum_loss: 1075.286376953125
sum_loss: 1078.99072265625
sum_loss: 1082.0384521484375
sum_loss: 1086.404296875
sum_loss: 1090.018798828125
sum_loss: 1093.9990234375
sum_loss: 1098.0404052734375
sum_loss: 1101.5745849609375
sum_loss: 1105.0301513671875
sum_loss: 1108.598388671875
sum_loss: 1112.428955078125
sum_loss: 1115.7618408203125
sum_loss: 1119.4840087890625
sum_loss: 1122.8837890625
sum_loss: 1126.58984375
sum_loss: 1129.626953125
sum_loss: 1132.668701171875
sum_loss: 1136.197998046875
sum_loss: 1139.7196044921875
sum_loss: 1143.054443359375
sum_loss: 1146.3470458984375
sum_loss: 1150.081787109375
sum_loss: 1153.6468505859375
sum_loss: 1156.983642578125
sum_loss: 1160.357666015625
sum_loss: 1163.780517578125
sum_loss: 1167.9532470703125
sum_loss: 1171.3875732421875
sum_loss: 1174.474853515625
sum_loss: 1177.5831298828125
sum_loss: 1180.4779052734375
sum_loss: 1183.76171875
sum_loss: 1186.4603271484375
sum_loss: 1189.2987060546875
sum_loss: 1192.5157470703125
sum_loss: 1195.522216796875
sum_loss: 1198.1728515625
sum_loss: 1201.3382568359375
sum_loss: 1204.0382080078125
sum_loss: 1207.219482421875
sum_loss: 1210.58935546875
sum_loss: 1214.34423828125
sum_loss: 1217.0665283203125
sum_loss: 1219.7894287109375
sum_loss: 1222.95654296875
sum_loss: 1226.149658203125
sum_loss: 1229.1947021484375
sum_loss: 1232.6380615234375
sum_loss: 1236.1668701171875
sum_loss: 1239.8568115234375
sum_loss: 1242.9991455078125
sum_loss: 1246.1534423828125
sum_loss: 1249.049560546875
sum_loss: 1251.966796875
sum_loss: 1255.4073486328125
sum_loss: 1258.9515380859375
sum_loss: 1262.3892822265625
sum_loss: 1265.1876220703125
sum_loss: 1268.5274658203125
sum_loss: 1271.9393310546875
sum_loss: 1276.436767578125
sum_loss: 1280.346923828125
sum_loss: 1283.6572265625
sum_loss: 1286.6776123046875
sum_loss: 1289.3057861328125
sum_loss: 1292.7899169921875
sum_loss: 1296.6427001953125
sum_loss: 1299.863525390625
sum_loss: 1303.0914306640625
sum_loss: 1306.24169921875
sum_loss: 1309.7601318359375
sum_loss: 1312.923583984375
sum_loss: 1316.200439453125
sum_loss: 1319.4632568359375
sum_loss: 1322.512451171875
sum_loss: 1326.1942138671875
sum_loss: 1329.33837890625
sum_loss: 1332.1502685546875
sum_loss: 1335.603759765625
sum_loss: 1338.404296875
sum_loss: 1341.0489501953125
sum_loss: 1343.8974609375
sum_loss: 1346.6446533203125
sum_loss: 1349.3472900390625
sum_loss: 1352.492919921875
sum_loss: 1355.638427734375
sum_loss: 1358.50634765625
sum_loss: 1361.527587890625
sum_loss: 1364.1658935546875
sum_loss: 1366.8345947265625
sum_loss: 3.6890127658843994
sum_loss: 7.512147426605225
sum_loss: 10.886999130249023
sum_loss: 13.771843910217285
sum_loss: 16.537246704101562
sum_loss: 19.678586959838867
sum_loss: 22.84579086303711
sum_loss: 26.451904296875
sum_loss: 29.271493911743164
sum_loss: 31.996126174926758
sum_loss: 35.10643768310547
sum_loss: 38.59686279296875
sum_loss: 41.82429885864258
sum_loss: 44.956058502197266
sum_loss: 49.05571746826172
sum_loss: 52.428184509277344
sum_loss: 56.07526397705078
sum_loss: 59.45726776123047
sum_loss: 62.74687194824219
sum_loss: 65.16442108154297
sum_loss: 68.23330688476562
sum_loss: 71.00625610351562
sum_loss: 73.8371810913086
sum_loss: 76.7669677734375
sum_loss: 78.79811096191406
sum_loss: 81.54425811767578
sum_loss: 84.25943756103516
sum_loss: 87.04217529296875
sum_loss: 89.92422485351562
sum_loss: 92.75183868408203
sum_loss: 95.57156372070312
sum_loss: 98.33969116210938
sum_loss: 100.48741149902344
sum_loss: 103.22354888916016
sum_loss: 105.8099136352539
sum_loss: 108.46112823486328
sum_loss: 111.23237609863281
sum_loss: 113.98126220703125
sum_loss: 116.69771575927734
sum_loss: 119.3739242553711
sum_loss: 122.1597900390625
sum_loss: 124.98613739013672
sum_loss: 127.95868682861328
sum_loss: 131.4481964111328
sum_loss: 134.50001525878906
sum_loss: 137.7370147705078
sum_loss: 141.0370330810547
sum_loss: 144.1851348876953
sum_loss: 147.50160217285156
sum_loss: 150.75233459472656
sum_loss: 154.21133422851562
sum_loss: 157.27735900878906
sum_loss: 159.991943359375
sum_loss: 162.821044921875
sum_loss: 165.71588134765625
sum_loss: 168.8490753173828
sum_loss: 171.7682647705078
sum_loss: 174.34188842773438
sum_loss: 177.4362030029297
sum_loss: 180.51272583007812
sum_loss: 183.70523071289062
sum_loss: 187.40948486328125
sum_loss: 190.79013061523438
sum_loss: 194.15565490722656
sum_loss: 196.98622131347656
sum_loss: 200.19261169433594
sum_loss: 203.33230590820312
sum_loss: 206.41143798828125
sum_loss: 209.72634887695312
sum_loss: 212.9457550048828
sum_loss: 215.94371032714844
sum_loss: 219.15269470214844
sum_loss: 222.34573364257812
sum_loss: 225.67266845703125
sum_loss: 229.24330139160156
sum_loss: 232.12664794921875
sum_loss: 236.04312133789062
sum_loss: 239.2816925048828
sum_loss: 242.21568298339844
sum_loss: 244.5222930908203
sum_loss: 247.3450927734375
sum_loss: 250.27378845214844
sum_loss: 253.29721069335938
sum_loss: 256.6921691894531
sum_loss: 260.205322265625
sum_loss: 263.236328125
sum_loss: 266.5492248535156
sum_loss: 269.834716796875
sum_loss: 273.101806640625
sum_loss: 276.7327575683594
sum_loss: 280.34954833984375
sum_loss: 283.9693298339844
sum_loss: 286.6251220703125
sum_loss: 289.4043884277344
sum_loss: 292.32977294921875
sum_loss: 295.42364501953125
sum_loss: 298.8995056152344
sum_loss: 302.0135803222656
sum_loss: 305.3763122558594
sum_loss: 308.5768737792969
sum_loss: 311.4836730957031
sum_loss: 314.0552062988281
sum_loss: 317.0999755859375
sum_loss: 321.1050720214844
sum_loss: 323.9892578125
sum_loss: 327.2893371582031
sum_loss: 330.42041015625
sum_loss: 333.6279296875
sum_loss: 336.3801574707031
sum_loss: 339.1647644042969
sum_loss: 342.7093200683594
sum_loss: 345.43499755859375
sum_loss: 347.9577331542969
sum_loss: 351.12078857421875
sum_loss: 354.0498352050781
sum_loss: 356.6988525390625
sum_loss: 359.4697570800781
sum_loss: 362.1492919921875
sum_loss: 365.2650451660156
sum_loss: 367.8995056152344
sum_loss: 371.1014404296875
sum_loss: 374.576416015625
sum_loss: 377.830322265625
sum_loss: 381.1766052246094
sum_loss: 384.8713073730469
sum_loss: 387.6728210449219
sum_loss: 390.2803039550781
sum_loss: 393.5798645019531
sum_loss: 396.418701171875
sum_loss: 398.77374267578125
sum_loss: 402.1678161621094
sum_loss: 404.9765625
sum_loss: 407.4891662597656
sum_loss: 411.05242919921875
sum_loss: 414.7298583984375
sum_loss: 417.51959228515625
sum_loss: 420.7196960449219
sum_loss: 424.0021057128906
sum_loss: 427.3694152832031
sum_loss: 430.9349670410156
sum_loss: 434.1595764160156
sum_loss: 437.0023498535156
sum_loss: 440.39788818359375
sum_loss: 443.95330810546875
sum_loss: 447.5095520019531
sum_loss: 451.31195068359375
sum_loss: 454.4421081542969
sum_loss: 457.8642578125
sum_loss: 461.69049072265625
sum_loss: 464.4421081542969
sum_loss: 468.0607604980469
sum_loss: 470.5094909667969
sum_loss: 473.15948486328125
sum_loss: 475.77197265625
sum_loss: 478.6888427734375
sum_loss: 481.4831848144531
sum_loss: 484.1252136230469
sum_loss: 486.73687744140625
sum_loss: 489.3350830078125
sum_loss: 492.46478271484375
sum_loss: 495.5220947265625
sum_loss: 498.6260986328125
sum_loss: 501.7061462402344
sum_loss: 504.8470764160156
sum_loss: 507.9312438964844
sum_loss: 510.2341003417969
sum_loss: 513.2587890625
sum_loss: 516.8828125
sum_loss: 519.5238647460938
sum_loss: 522.3848266601562
sum_loss: 525.2452392578125
sum_loss: 528.0602416992188
sum_loss: 530.3897705078125
sum_loss: 533.52880859375
sum_loss: 535.9937744140625
sum_loss: 538.4981079101562
sum_loss: 541.0775756835938
sum_loss: 543.8776245117188
sum_loss: 546.5507202148438
sum_loss: 549.4835815429688
sum_loss: 552.509765625
sum_loss: 555.1694946289062
sum_loss: 557.9906616210938
sum_loss: 560.3837890625
sum_loss: 562.751220703125
sum_loss: 565.1367797851562
sum_loss: 567.8706665039062
sum_loss: 570.6702270507812
sum_loss: 573.2555541992188
sum_loss: 575.749755859375
sum_loss: 578.278564453125
sum_loss: 580.6419677734375
sum_loss: 583.0527954101562
sum_loss: 586.1190185546875
sum_loss: 588.6142578125
sum_loss: 590.7902221679688
sum_loss: 593.089111328125
sum_loss: 595.1537475585938
sum_loss: 597.81494140625
sum_loss: 599.9737548828125
sum_loss: 602.1121215820312
sum_loss: 604.4183349609375
sum_loss: 606.4283447265625
sum_loss: 609.6406860351562
sum_loss: 612.80029296875
sum_loss: 615.9923095703125
sum_loss: 619.1438598632812
sum_loss: 622.2592163085938
sum_loss: 625.3413696289062
sum_loss: 627.7874755859375
sum_loss: 630.2041625976562
sum_loss: 632.6646728515625
sum_loss: 635.1663208007812
sum_loss: 637.8052978515625
sum_loss: 640.028076171875
sum_loss: 642.7921752929688
sum_loss: 645.2285766601562
sum_loss: 647.7457275390625
sum_loss: 650.3485717773438
sum_loss: 652.5423583984375
sum_loss: 654.7322387695312
sum_loss: 657.6923217773438
sum_loss: 661.4340209960938
sum_loss: 664.168212890625
sum_loss: 666.8212890625
sum_loss: 669.3492431640625
sum_loss: 672.358154296875
sum_loss: 674.9259643554688
sum_loss: 677.4097900390625
sum_loss: 680.0885620117188
sum_loss: 683.5835571289062
sum_loss: 686.1149291992188
sum_loss: 689.3416748046875
sum_loss: 691.4508666992188
sum_loss: 694.0255737304688
sum_loss: 696.1288452148438
sum_loss: 698.6624755859375
sum_loss: 700.7120971679688
sum_loss: 702.8930053710938
sum_loss: 704.957763671875
sum_loss: 707.1585083007812
sum_loss: 709.3488159179688
sum_loss: 711.8199462890625
sum_loss: 714.8487548828125
sum_loss: 717.4035034179688
sum_loss: 719.4708862304688
sum_loss: 721.5499877929688
sum_loss: 723.5090942382812
sum_loss: 726.0250244140625
sum_loss: 729.095947265625
sum_loss: 732.1923828125
sum_loss: 734.6468505859375
sum_loss: 736.6259155273438
sum_loss: 738.7658081054688
sum_loss: 740.8342895507812
sum_loss: 743.2310180664062
sum_loss: 745.4005737304688
sum_loss: 747.55029296875
sum_loss: 749.9812622070312
sum_loss: 752.2210083007812
sum_loss: 754.9323120117188
sum_loss: 757.8564453125
sum_loss: 760.227294921875
sum_loss: 763.3269653320312
sum_loss: 765.5333862304688
sum_loss: 768.6478881835938
sum_loss: 772.0529174804688
sum_loss: 775.5009155273438
sum_loss: 778.968505859375
sum_loss: 782.1766967773438
sum_loss: 784.3966674804688
sum_loss: 787.9146728515625
sum_loss: 790.4425048828125
sum_loss: 792.5850219726562
sum_loss: 796.0146484375
sum_loss: 798.3526000976562
sum_loss: 800.912109375
sum_loss: 803.0280151367188
sum_loss: 806.1905517578125
sum_loss: 809.3688354492188
sum_loss: 812.5147705078125
sum_loss: 815.498046875
sum_loss: 817.8430786132812
sum_loss: 820.047119140625
sum_loss: 822.8554077148438
sum_loss: 825.039794921875
sum_loss: 827.5447387695312
sum_loss: 829.89892578125
sum_loss: 832.1528930664062
sum_loss: 834.4113159179688
sum_loss: 837.2322998046875
sum_loss: 839.4632568359375
sum_loss: 841.9027099609375
sum_loss: 844.2664794921875
sum_loss: 847.1393432617188
sum_loss: 850.0477905273438
sum_loss: 852.9656372070312
sum_loss: 855.8375854492188
sum_loss: 858.8275756835938
sum_loss: 861.8114624023438
sum_loss: 864.1021728515625
sum_loss: 866.9420166015625
sum_loss: 868.684326171875
sum_loss: 871.1172485351562
sum_loss: 873.520751953125
sum_loss: 876.1207275390625
sum_loss: 878.341796875
sum_loss: 880.515625
sum_loss: 882.7738037109375
sum_loss: 885.1759033203125
sum_loss: 887.5155639648438
sum_loss: 889.9395751953125
sum_loss: 892.3836669921875
sum_loss: 895.7052612304688
sum_loss: 898.2943115234375
sum_loss: 901.0765991210938
sum_loss: 903.9176025390625
sum_loss: 906.2837524414062
sum_loss: 908.8269653320312
sum_loss: 911.5403442382812
sum_loss: 914.3884887695312
sum_loss: 917.3231201171875
sum_loss: 919.8037719726562
sum_loss: 921.8046875
sum_loss: 924.2015991210938
sum_loss: 926.7070922851562
sum_loss: 929.8017578125
sum_loss: 932.2410278320312
sum_loss: 934.3409423828125
sum_loss: 937.109375
sum_loss: 939.5643310546875
sum_loss: 942.59814453125
sum_loss: 945.2825927734375
sum_loss: 947.3037109375
sum_loss: 949.7909545898438
sum_loss: 952.7366333007812
sum_loss: 955.5785522460938
sum_loss: 958.0189208984375
sum_loss: 960.3614501953125
sum_loss: 963.3184814453125
sum_loss: 965.6492309570312
sum_loss: 967.92041015625
sum_loss: 970.4713745117188
sum_loss: 972.8270263671875
sum_loss: 975.1741943359375
sum_loss: 978.2862548828125
sum_loss: 980.1464233398438
sum_loss: 982.4479370117188
sum_loss: 984.5693359375
sum_loss: 987.251953125
sum_loss: 990.0133056640625
sum_loss: 991.99169921875
sum_loss: 993.8533325195312
sum_loss: 996.5525512695312
sum_loss: 998.9939575195312
sum_loss: 1000.7821655273438
sum_loss: 1002.59765625
sum_loss: 1004.4430541992188
sum_loss: 1006.6846313476562
sum_loss: 1008.6873779296875
sum_loss: 1010.6644287109375
sum_loss: 1012.548583984375
sum_loss: 1014.67724609375
sum_loss: 1016.56005859375
sum_loss: 1018.5650024414062
sum_loss: 1020.4521484375
sum_loss: 1023.0614624023438
sum_loss: 1025.475830078125
sum_loss: 1028.29345703125
sum_loss: 1030.748046875
sum_loss: 1032.9832763671875
sum_loss: 1035.256103515625
sum_loss: 1037.644775390625
sum_loss: 1040.36083984375
sum_loss: 1043.7813720703125
sum_loss: 1046.84765625
sum_loss: 1049.2418212890625
sum_loss: 1051.2401123046875
sum_loss: 1053.5584716796875
sum_loss: 1055.9532470703125
sum_loss: 1058.3277587890625
sum_loss: 1060.61474609375
sum_loss: 1063.599853515625
sum_loss: 1066.093017578125
sum_loss: 1068.6246337890625
sum_loss: 1070.9970703125
sum_loss: 1072.836181640625
sum_loss: 1075.84814453125
sum_loss: 1078.5225830078125
sum_loss: 1080.6807861328125
sum_loss: 1082.855712890625
sum_loss: 1085.4893798828125
sum_loss: 1087.9913330078125
sum_loss: 1091.595458984375
sum_loss: 1094.3707275390625
sum_loss: 1096.5477294921875
sum_loss: 1098.951416015625
sum_loss: 1101.3580322265625
sum_loss: 1103.8709716796875
sum_loss: 1106.1993408203125
sum_loss: 2.2885305881500244
sum_loss: 4.5504961013793945
sum_loss: 6.771371364593506
sum_loss: 8.786930084228516
sum_loss: 10.821749687194824
sum_loss: 13.603809356689453
sum_loss: 16.063190460205078
sum_loss: 18.072004318237305
sum_loss: 20.949430465698242
sum_loss: 23.23967933654785
sum_loss: 26.267080307006836
sum_loss: 29.393878936767578
sum_loss: 31.519760131835938
sum_loss: 33.79656982421875
sum_loss: 36.22171401977539
sum_loss: 38.156715393066406
sum_loss: 40.61912155151367
sum_loss: 43.08189010620117
sum_loss: 45.64714813232422
sum_loss: 47.875457763671875
sum_loss: 49.778533935546875
sum_loss: 51.724525451660156
sum_loss: 53.55550765991211
sum_loss: 55.87413024902344
sum_loss: 58.18226623535156
sum_loss: 60.25404739379883
sum_loss: 62.22819900512695
sum_loss: 64.31269073486328
sum_loss: 66.629638671875
sum_loss: 68.6493148803711
sum_loss: 70.97858428955078
sum_loss: 73.43440246582031
sum_loss: 76.15416717529297
sum_loss: 78.07170867919922
sum_loss: 80.76103973388672
sum_loss: 82.85406494140625
sum_loss: 84.58191680908203
sum_loss: 87.0622329711914
sum_loss: 89.85932922363281
sum_loss: 91.931884765625
sum_loss: 94.18185424804688
sum_loss: 96.2658920288086
sum_loss: 98.40857696533203
sum_loss: 100.61752319335938
sum_loss: 102.56963348388672
sum_loss: 104.59259033203125
sum_loss: 106.47431945800781
sum_loss: 108.42535400390625
sum_loss: 110.41302490234375
sum_loss: 112.64688110351562
sum_loss: 114.83357238769531
sum_loss: 117.50000762939453
sum_loss: 120.04835510253906
sum_loss: 122.04557037353516
sum_loss: 124.10255432128906
sum_loss: 126.31058502197266
sum_loss: 128.56675720214844
sum_loss: 130.82083129882812
sum_loss: 133.2539825439453
sum_loss: 135.63113403320312
sum_loss: 137.9028778076172
sum_loss: 140.04934692382812
sum_loss: 142.32981872558594
sum_loss: 144.375732421875
sum_loss: 146.5924835205078
sum_loss: 149.26966857910156
sum_loss: 151.37271118164062
sum_loss: 153.8576202392578
sum_loss: 155.95237731933594
sum_loss: 158.00747680664062
sum_loss: 160.2298126220703
sum_loss: 162.14967346191406
sum_loss: 164.3938751220703
sum_loss: 166.8182830810547
sum_loss: 168.91607666015625
sum_loss: 171.05844116210938
sum_loss: 173.13949584960938
sum_loss: 175.93072509765625
sum_loss: 178.61029052734375
sum_loss: 180.6171875
sum_loss: 182.95018005371094
sum_loss: 184.96058654785156
sum_loss: 187.2429962158203
sum_loss: 189.77291870117188
sum_loss: 192.03927612304688
sum_loss: 194.00531005859375
sum_loss: 196.30892944335938
sum_loss: 198.2465362548828
sum_loss: 200.0421600341797
sum_loss: 202.87940979003906
sum_loss: 204.60401916503906
sum_loss: 207.2526397705078
sum_loss: 209.72857666015625
sum_loss: 212.3232879638672
sum_loss: 214.16183471679688
sum_loss: 216.17828369140625
sum_loss: 218.4243621826172
sum_loss: 220.84228515625
sum_loss: 223.7698516845703
sum_loss: 226.09657287597656
sum_loss: 228.4462432861328
sum_loss: 230.0354461669922
sum_loss: 231.95571899414062
sum_loss: 234.38803100585938
sum_loss: 236.4932098388672
sum_loss: 239.10635375976562
sum_loss: 241.1693115234375
sum_loss: 244.02471923828125
sum_loss: 246.20281982421875
sum_loss: 248.52247619628906
sum_loss: 251.359375
sum_loss: 254.05535888671875
sum_loss: 256.8232116699219
sum_loss: 259.19036865234375
sum_loss: 261.3016357421875
sum_loss: 264.8804626464844
sum_loss: 267.3685302734375
sum_loss: 269.8484191894531
sum_loss: 272.3148193359375
sum_loss: 275.3796081542969
sum_loss: 278.09326171875
sum_loss: 280.554443359375
sum_loss: 282.6393127441406
sum_loss: 285.35888671875
sum_loss: 287.819580078125
sum_loss: 290.2994384765625
sum_loss: 292.4563293457031
sum_loss: 294.7209167480469
sum_loss: 296.5043029785156
sum_loss: 298.8185119628906
sum_loss: 300.4244689941406
sum_loss: 302.37548828125
sum_loss: 304.63629150390625
sum_loss: 307.5556335449219
